"Plot"	"Stand"	"SOB""IB""Tree"	"dbhcm98"	"htm98" "hlcm98" "status13"	"dbhcm13" "htm13" "hlcm13" "TSF" "NTB"		
1	1	D14	C	5	4035	33	13.8	5.3	NA	36.3	17.1	7.3	99	0
2	1	D14	C	5	4036	59.2	27.2	10.5	NA	61.5	27.8	11.2	99	0
3	1	D14	C	5	4037	32	12.4	4.1	NA	37.6	15.1	4.7	99	0
4	1	D14	C	5	4038	39.1	17.1	4	NA	42.9	21.1	5.8	99	0
5	1	D14	C	5	4039	10.7	4.8	1.4	NA	11.9	4.7	1.9	99	0
6	1	D14	C	5	4040	11.7	7.6	4.2	NA	13.5	6.9	2.7	99	0
7	1	D14	C	5	4041	21.1	11.6	5.6	NA	24.1	12	4.7	99	0
8	1	D14	C	5	4042	24.9	14.1	7.3	NA	29	16.7	8.2	99	0
9	1	D14	C	5	4043	36.1	14.5	7.5	NA	39.6	19.3	7.9	99	0
10	1	D14	C	5	4044	45.2	22.4	9.1	NA	49.5	25	10.3	99	0
11	1	D14	C	5	4045	15.2	8.5	4.5	NA	18.3	10.2	2.3	99	0
12	1	D14	C	5	4046	48.8	18.4	8	NA	52.1	22.2	8.9	99	0
13	1	D14	C	5	4047	14.2	6.9	2.9	NA	14.7	5.7	2.7	99	0
14	1	D14	C	5	4048	19.3	11.8	5.2	NA	22.4	13.9	5.2	99	0
15	1	D14	C	5	4049	14.7	7	3.1	NA	21.1	7.6	3.9	99	0
16	1	D14	C	5	4050	12.7	6.9	4.4	NA	99	0	NA	NA	NA
17	1	D14	C	5	4051	15.2	11.2	7.2	NA	17	11.6	5.2	99	0
18	1	D14	C	5	4052	33	20	11.4	NA	37.6	23.7	12.9	99	0
19	1	D14	C	5	4053	15.7	9	4.1	NA	19.8	12	3.9	99	0
20	1	D14	C	5	4054	56.1	20	8.7	NA	59.2	22.8	9	99	0
21	1	D14	C	5	4055	35.3	15.3	8.5	NA	37.8	18.5	8.3	99	0
22	1	D14	C	5	4056	41.4	22.2	8.6	NA	48	26	9	99	0
23	1	D14	C	5	4057	19.6	13.4	7.7	NA	22.9	16.7	9.8	99	0
24	1	D14	C	5	4058	13.5	7.4	4.5	NA	15.7	9	5.5	99	0
25	1	D14	C	5	4059	27.2	11.7	5.8	NA	32.8	15.8	5.8	99	0
26	1	D14	C	5	4060	15.2	8.6	4.4	NA	19.6	11.3	5.6	99	0
27	1	D14	C	5	4061	57.9	31.1	17.3	NA	61.5	32.6	17.8	99	0
28	1	D14	C	5	4062	73.9	25	13.3	NA	76.7	25.7	12.7	99	0
29	1	D14	C	5	4063	27.7	15.7	8.7	NA	34	18.3	8.7	99	0
30	1	D14	C	5	4064	15.5	4.4	2.9	NA	16.5	5.9	2.8	99	0
31	1	D14	C	5	4065	41.7	20.6	9.7	NA	47	24.6	12.3	99	0
32	1	D14	C	5	4066	18.5	10.7	6.8	NA	22.1	12.8	7.3	99	0
33	1	D14	C	5	4067	23.1	12.3	7	NA	29.2	16.2	8.2	99	0
34	1	D14	C	5	4068	20.6	17.6	4.6	NA	25.1	15.3	6.2	99	0
35	1	D14	C	5	4069	15	6.6	4.7	NA	16.5	9.6	5.4	99	0
36	1	D14	C	5	4070	21.8	11.9	7.2	NA	26.2	14.9	7.5	99	0
37	1	D14	C	5	4071	11.7	6.4	5.4	NA	15.2	10.8	5.9	99	0
38	1	D14	C	5	4072	22.6	12.1	5.6	NA	29.2	16.1	4.8	99	0
39	1	D14	C	5	4073	33.8	11.7	5.9	NA	37.3	14.6	6.6	99	0
40	1	D14	C	5	4074	19.1	9.3	6.1	NA	23.6	13.6	6.5	99	0
41	1	D14	C	5	4075	10.9	5.2	3.4	NA	13.2	6.9	3.3	99	0
42	1	D14	C	5	4076	26.2	12.9	6.6	NA	33	16.8	6.3	99	0
43	1	D14	C	5	4077	81.3	20.8	9.1	NA	84.3	25.5	10.8	99	0
44	1	D14	C	5	4078	24.9	15	9.3	NA	29.7	17.9	9.1	99	0
45	1	D14	C	5	4079	37.3	20.4	11.5	NA	41.9	21.8	11.5	99	0
46	1	D14	C	5	4080	32.5	19.7	9.6	NA	38.9	23.7	7.7	99	0
47	1	D14	C	5	4081	18.3	9.8	4.8	NA	22.4	12.7	5.6	99	0
48	1	D14	C	5	4082	62.7	30.3	17	NA	67.6	31.3	13.4	99	0
49	1	D14	C	5	4083	52.3	27.6	16.4	NA	55.1	29.7	17.4	99	0
50	1	D14	C	5	4084	18.5	9.1	4.7	NA	22.6	10.2	4.8	99	0
51	1	D14	C	5	4085	36.6	16.3	7.5	NA	41.7	19.7	7.2	99	0
52	1	D14	C	5	4086	10.2	7.5	4.6	NA	11.9	7	3.5	99	0
53	1	D14	C	5	4087	24.4	11.8	4.4	NA	29.5	14.7	4.9	99	0
54	1	D14	C	5	4088	20.6	12.1	5.2	NA	24.1	12.6	6.9	99	0
55	1	D14	C	5	14182	NA	12.7	4.9	1.6	99	0	NA	NA	NA
56	1	D14	C	5	14183	NA	10.9	7	3.7	99	0	NA	NA	NA
57	1	D14	C	5	14184	NA	10.2	6.9	4	99	0	NA	NA	NA
58	2	D14	C	5	4089	26.9	15.1	8.2	NA	30.7	16.9	8.9	99	0
59	2	D14	C	5	4090	38.1	19	10.5	NA	41.1	21.7	9.8	99	0
60	2	D14	C	5	4091	54.6	20.3	6.1	NA	57.9	22.1	7	99	0
61	2	D14	C	5	4092	34.5	17.7	7.3	NA	36.6	19.2	9.5	99	0
62	2	D14	C	5	4093	36.6	16.8	8.4	NA	39.1	19.7	8.8	99	0
63	2	D14	C	5	4094	12.2	11.7	7.6	NA	13.2	13	8.3	99	0
64	2	D14	C	5	4095	10.4	5.8	2.6	NA	11.9	6.3	2.9	99	0
65	2	D14	C	5	4096	38.9	19.3	9.1	NA	41.1	20.8	13	99	0
66	2	D14	C	5	4097	16	7.4	3.9	NA	99	0	NA	NA	NA
67	2	D14	C	5	4098	19.1	10.7	4.9	NA	21.6	12.6	5.9	99	0
68	2	D14	C	5	4099	20.8	11.7	4.7	NA	24.1	13.6	6.3	99	0
69	2	D14	C	5	4100	14.5	9.2	5.2	NA	17	10	5.4	99	0
70	2	D14	C	5	4101	15.5	6.8	4.3	NA	17	8.3	5.4	99	0
71	2	D14	C	5	4102	15.2	9	4.1	NA	15.7	8	2.7	99	0
72	2	D14	C	5	4103	18.8	12.5	7.1	NA	22.9	14.6	7.2	99	0
73	2	D14	C	5	4104	37.6	16.2	7.9	NA	40.4	18.5	8.7	99	0
74	2	D14	C	5	4105	18	11.4	4.5	NA	21.1	13.8	6.5	99	0
75	2	D14	C	5	4106	34.3	16	7.7	NA	39.6	17.6	6.9	99	0
76	2	D14	C	5	4107	NA	99	0	NA	NA	NA	NA	NA	NA
77	2	D14	C	5	4108	15	11.8	5.8	NA	19.6	12.5	5.4	99	0
78	2	D14	C	5	4109	17	9.4	5.4	NA	20.6	11.9	5.7	99	0
79	2	D14	C	5	4110	34	16.9	5.4	NA	36.1	19.2	6.4	99	0
80	2	D14	C	5	4111	28.4	11.3	4.1	NA	34.3	14.8	5.1	99	0
81	2	D14	C	5	4112	11.2	6.3	3.6	NA	13.5	99	0	NA	NA
82	2	D14	C	5	4113	29.7	13	5.3	NA	35.3	16.5	6.6	99	0
83	2	D14	C	5	4114	38.6	21.9	10.1	NA	42.7	24.6	11.7	99	0
84	2	D14	C	5	4115	36.8	24.6	12.5	NA	42.7	26.2	14.4	99	0
85	2	D14	C	5	4116	34	12.6	5.7	NA	35.8	15.5	7.1	99	0
86	2	D14	C	5	4117	NA	14.7	99	0	NA	NA	NA	NA	NA
87	2	D14	C	5	4118	22.4	11.9	5.9	NA	26.2	16.1	9.1	99	0
88	2	D14	C	5	4119	37.3	21.1	9.2	NA	41.9	25.7	11	99	0
89	2	D14	C	5	4120	70.1	23	11.8	NA	75.9	25.5	12.8	99	0
90	2	D14	C	5	4121	60.7	24.2	11.5	NA	66	27.7	12.8	99	0
91	2	D14	C	5	4122	34.3	18.3	7	NA	37.6	20.8	10.9	99	0
92	2	D14	C	5	4123	10.4	8.6	4.4	NA	10.7	99	0	NA	NA
93	2	D14	C	5	4124	33.3	15.9	8.4	NA	35.8	19.9	8.8	99	0
